id,text,username,timestamp,permalink,media_type,media_url,reply_length,has_text,is_nested,manual_sentiment,is_tagged,cleaned_text,emojis,emoji_count,has_question,has_exclamation,has_caps,word_count,char_count,positive_keywords,negative_keywords,punctuation_count,avg_word_length,sentence_count,hour,ml_sentiment,ml_confidence,ml_probabilities,ml_prob_negative,ml_prob_neutral,ml_prob_positive,model_type
18303787999217826,There was a point in time where my family could only eat what we went out and killed ourselves or what food stamps provided. Soda was a luxury because actually nutritious meals were gonna get us by for longer than the short term sugar high.,archelunatic,2025-08-10 08:34:50+00:00,https://www.threads.com/@archelunatic/post/DNKwBWZOLHs,TEXT_POST,,240,True,False,negative,yes,there was point time where fami could only eat what went out and kill ourselve what food stamp provid soda was luxury because actual nutritiou meal were gonna get for long than the short term sugar high,,0,False,False,False,45,240,0,0,2,4.355555555555555,2,8,negative,0.92,"{np.str_('negative'): 0.92, np.str_('neutral'): 0.03, np.str_('positive'): 0.05}",0.92,0.03,0.05,traditional
17850899199530549,"Nice bait, sow",arfanclubofficial,2025-08-11 03:08:51+00:00,https://www.threads.com/@arfanclubofficial/post/DNMvgjuMFtm,TEXT_POST,,14,True,False,negative,yes,nice bait sow,,0,False,False,False,3,14,1,0,1,4.0,1,3,negative,0.98,"{np.str_('negative'): 0.98, np.str_('neutral'): 0.02, np.str_('positive'): 0.0}",0.98,0.02,0.0,traditional
18078432833308637,Sugar is the fastest digesting source of calories its not sustaining nobody’s hunger and people can go a month without food u dont need a daily sugar injection with no nutrients.,artur.makaryan0,2025-08-10 05:51:12+00:00,https://www.threads.com/@artur.makaryan0/post/DNKdS1nNC3N,178,TRUE,178,True,,negative,yes,sugar the fast digest source calorie its not sustain nobody hung and people can month without food dont need dai sugar injection with nutrient,,0,False,False,False,31,178,0,1,1,4.774193548387097,1,5,negative,0.92,"{np.str_('negative'): 0.92, np.str_('neutral'): 0.01, np.str_('positive'): 0.07}",0.92,0.01,0.07,traditional
18009578453608776,"You know what else staves off hunger?? The gym. Or in the absence of a gym, 7 or 8 laps 6 times a week around a local school track.",asmithberg1977,2025-08-09 23:14:10+00:00,https://www.threads.com/@asmithberg1977/post/DNJv22CtFfj,TEXT_POST,,131,True,False,negative,yes,you know what else stave off hung the gym the absence gym lap time week around local school track,,0,True,False,False,29,131,0,1,5,3.5517241379310347,3,23,negative,0.96,"{np.str_('negative'): 0.96, np.str_('neutral'): 0.02, np.str_('positive'): 0.02}",0.96,0.02,0.02,traditional
18043814708641699,Rice is cheaper than soda you fat fuck,atouchofturquoise,2025-08-09 22:13:14+00:00,https://www.threads.com/@atouchofturquoise/post/DNJo4mSuAMR,TEXT_POST,,38,True,False,negative,yes,rice cheap than soda you fat fuck,,0,False,False,False,8,38,0,0,0,3.875,1,22,negative,0.97,"{np.str_('negative'): 0.97, np.str_('neutral'): 0.03, np.str_('positive'): 0.0}",0.97,0.03,0.0,traditional
17909194590195262,yeah I know a bunch of homeless people who have to basically eat garbage because they don't have access to a kitchen,audreylbowers,2025-08-09 22:54:09+00:00,https://www.threads.com/@audreylbowers/post/DNJtkRAPG_J,116,TRUE,116,True,,positive,yes,yeah know bunch homeles people who have basical eat garbage because they don have acces kitchen,,0,False,False,False,22,116,0,1,0,4.318181818181818,1,22,negative,0.78,"{np.str_('negative'): 0.78, np.str_('neutral'): 0.03, np.str_('positive'): 0.19}",0.78,0.03,0.19,traditional
18396661276143785,"I personally could come up with a lot better options for $3. 
But I don’t think it’s anyone else’s decision to make other than the person buying it so there’s also that.",auriellamonroe,2025-08-10 03:02:51+00:00,https://www.threads.com/@auriellamonroe/post/DNKKB0TRHdq,TEXT_POST,,170,True,False,positive,yes,personal could come with lot bett option for but don think anyone else decision make oth than the person buy there also that,,0,False,False,False,32,170,0,0,2,4.28125,2,3,positive,0.68,"{np.str_('negative'): 0.32, np.str_('neutral'): 0.0, np.str_('positive'): 0.68}",0.32,0.0,0.68,traditional
18081007690923375,$3 can buy you 12 bannanas.  That’s a healthy choice.  There’s absolutely no reason that someone should be drinking soda because they’re hungry.  Are you that stupid or are you sponsored by big sugar?,awirecki,2025-08-10 21:59:05+00:00,https://www.threads.com/@awirecki/post/DNMMDyVxTuC,TEXT_POST,,200,True,False,negative,yes,can buy you bannana that healthy choice there absolute reason that someone should drink soda because they hungry are you that stupid are you sponsor big sugar,,0,True,False,False,34,200,1,2,4,4.823529411764706,4,21,negative,0.91,"{np.str_('negative'): 0.91, np.str_('neutral'): 0.02, np.str_('positive'): 0.07}",0.91,0.02,0.07,traditional
17962990451797318,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,ayo.esteelo,2025-08-10 05:00:03+00:00,https://www.threads.com/@ayo.esteelo/post/DNKXcJtu-pt,TEXT_POST,,91,True,False,negative,yes,,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,1,False,False,False,0,91,0,0,0,0.0,1,5,negative,0.62,"{np.str_('negative'): 0.62, np.str_('neutral'): 0.38, np.str_('positive'): 0.0}",0.62,0.38,0.0,traditional
17971890896925021,Been homeless and on EBT. You DO NOT need the soda.,ayo.esteelo,2025-08-10 05:00:21+00:00,https://www.threads.com/@ayo.esteelo/post/DNKXeWXuOTa,51,TRUE,51,True,,negative,yes,been homeles and ebt you not need the soda,,0,False,False,True,11,51,0,1,2,3.727272727272727,2,5,negative,0.95,"{np.str_('negative'): 0.95, np.str_('neutral'): 0.03, np.str_('positive'): 0.02}",0.95,0.03,0.02,traditional
18125224867464350,"As a diabetic I know all about hypoglycemia and its onset from crashing from high sugar components in your diet. Sugar staves off hypoglycemia temporarily, but high sugar intake can often be the cause. Healthier choices have a mix of carbs and protein to last longer",badzodiac,2025-08-11 01:51:08+00:00,https://www.threads.com/@badzodiac/post/DNMmnatO9hN,TEXT_POST,,266,True,False,neutral,yes,diabetic know all about hypoglycemia and its onset from crash from high sugar component your diet sugar stave off hypoglycemia temporari but high sugar intake can often the cause healthi choice have mix carb and protein last long,,0,False,False,False,46,266,0,1,3,4.804347826086956,3,1,neutral,0.75,"{np.str_('negative'): 0.22, np.str_('neutral'): 0.75, np.str_('positive'): 0.03}",0.22,0.75,0.03,traditional
18055378019413790,Yeah I didn't even have to look at your profile and I already knew this was a morbidly obese take,banksmuscle_,2025-08-10 17:25:17+00:00,https://www.threads.com/@banksmuscle_/post/DNLsueKxpTF,TEXT_POST,,97,True,False,negative,yes,yeah didn even have look your profile and already knew thi was morbid obese take,,0,False,False,False,20,97,0,0,0,3.9,1,17,negative,0.96,"{np.str_('negative'): 0.96, np.str_('neutral'): 0.01, np.str_('positive'): 0.03}",0.96,0.01,0.03,traditional
18052443677618112,People on snap are grown adults. Pretty sure they can make decisions on their own. No one needs the govt dictating what we eat or drink.,beach_writer17,2025-08-10 16:13:43+00:00,https://www.threads.com/@beach_writer17/post/DNLkiQtOYsy,TEXT_POST,,136,True,False,positive,yes,people snap are grown adult pretty sure they can make decision their own one need the govt dictat what eat drink,,0,False,False,False,26,136,0,1,3,4.269230769230769,3,16,positive,0.74,"{np.str_('negative'): 0.26, np.str_('neutral'): 0.0, np.str_('positive'): 0.74}",0.26,0.0,0.74,traditional
17850610272527277,"I mean, yeah, that’s true. All of what you said is true. Pretty sure all your opposition is coming from people who think you’re advocating for homeless people with three bucks left on EBT to chug an entire two-liter in one go.",bendrivesanambo,2025-08-09 22:26:34+00:00,https://www.threads.com/@bendrivesanambo/post/DNJqaLlyAUL,TEXT_POST,,226,True,False,positive,yes,mean yeah that true all what you said true pretty sure all your opposition com from people who think you advocat for homeles people with three buck left ebt chug entire two lit one,,0,False,False,True,42,226,0,0,5,4.404761904761905,3,22,positive,0.71,"{np.str_('negative'): 0.24, np.str_('neutral'): 0.05, np.str_('positive'): 0.71}",0.24,0.05,0.71,traditional
18069983669115171,I’ve seen poor people in the inner-city neighborhoods survive off of chips and sodas for days. ,bensnugs,2025-08-09 22:16:37+00:00,https://www.threads.com/@bensnugs/post/DNJpRTmSoUm,TEXT_POST,,95,True,False,positive,yes,seen poor people the inn city neighborhood survive off chip and soda for day,,0,False,False,False,16,95,0,0,1,4.9375,1,22,negative,0.85,"{np.str_('negative'): 0.85, np.str_('neutral'): 0.0, np.str_('positive'): 0.15}",0.85,0.0,0.15,traditional
18398002336191571,You are like Hitler lecturing us about Jewish healthcare.,bergy350,2025-08-10 09:35:51+00:00,https://www.threads.com/@bergy350/post/DNK3APvNSc5,TEXT_POST,,57,True,False,negative,yes,you are like hitl lectur about jewish healthcare,,0,False,False,False,9,57,0,0,1,5.444444444444445,1,9,negative,0.99,"{np.str_('negative'): 0.99, np.str_('neutral'): 0.01, np.str_('positive'): 0.0}",0.99,0.01,0.0,traditional
17912289756057130,"Guys, most healthcare professionals and doctors would disagree. Obviously if you have hypoglycemia that is different but that is pretty flase. The sugar in soda does more harm than good, its literally an addictive substance which is why you crave more when consumed. Just look at the OPs profile, I dont think we should be takong health advice from OP.",bgarcia_3,2025-08-10 11:21:27+00:00,https://www.threads.com/@bgarcia_3/post/DNLDFmlRnTc,TEXT_POST,,352,True,False,negative,yes,guy most healthcare professional and doctor would disagree obvious you have hypoglycemia that different but that pretty flase the sugar soda doe more harm than good its literal addictive substance which why you crave more when consum just look the ops profile dont think should takong health advice from,,0,False,False,True,60,352,2,1,7,4.883333333333334,4,11,negative,0.9,"{np.str_('negative'): 0.9, np.str_('neutral'): 0.04, np.str_('positive'): 0.06}",0.9,0.04,0.06,traditional
18524897515052271,That may be one of the dumbest things to have been posted on this platform at this point.,big_redd101416,2025-08-10 22:27:48+00:00,https://www.threads.com/@big_redd101416/post/DNMPWI3teXu,TEXT_POST,,89,True,False,negative,yes,that may one the dumb thing have been post thi platform thi point,,0,False,False,False,18,89,0,1,1,4.0,1,22,negative,1.0,"{np.str_('negative'): 1.0, np.str_('neutral'): 0.0, np.str_('positive'): 0.0}",1.0,0.0,0.0,traditional
17962821371797268,This is ignorance,bigstogs,2025-08-10 11:36:32+00:00,https://www.threads.com/@bigstogs/post/DNLE0KfOI0Y,TEXT_POST,,17,True,False,negative,yes,thi ignorance,,0,False,False,False,3,17,0,1,0,5.0,1,11,negative,0.99,"{np.str_('negative'): 0.99, np.str_('neutral'): 0.01, np.str_('positive'): 0.0}",0.99,0.01,0.0,traditional
17866679754430690,daily reminder to never take eating advice from anyone who look like you,bill_182_23,2025-08-10 15:40:38+00:00,https://www.threads.com/@bill_182_23/post/DNLgv_CtA7g,TEXT_POST,,72,True,False,negative,yes,dai remind nev take eat advice from anyone who look like you,,0,False,False,False,13,72,0,1,0,4.615384615384615,1,15,negative,0.94,"{np.str_('negative'): 0.94, np.str_('neutral'): 0.03, np.str_('positive'): 0.03}",0.94,0.03,0.03,traditional
18093161734633392,You could just mix sugar and water at home and spend the 3 dollars on 3 cans of beans for protien and carbs.,billpelowitz,2025-08-10 00:53:42+00:00,https://www.threads.com/@billpelowitz/post/DNJ7P3steYw,TEXT_POST,,108,True,False,negative,yes,you could just mix sugar and wat home and spend the dollar can bean for protien and carb,,0,False,False,False,23,108,0,0,1,3.739130434782609,1,0,negative,0.67,"{np.str_('negative'): 0.67, np.str_('neutral'): 0.15, np.str_('positive'): 0.18}",0.67,0.15,0.18,traditional
18087831856802690,Have you ever heard of eating less and moving your body more ?,billpelowitz,2025-08-10 10:32:19+00:00,https://www.threads.com/@billpelowitz/post/DNK9dz0uY6q,62,TRUE,62,True,,negative,yes,have you ever heard eat les and mov your body more,,0,True,False,False,13,62,0,0,1,3.8461538461538463,1,10,negative,0.95,"{np.str_('negative'): 0.95, np.str_('neutral'): 0.02, np.str_('positive'): 0.03}",0.95,0.02,0.03,traditional
18073096730292859,Soda dehydrates your body,bingbongaronis,2025-08-10 05:08:10+00:00,https://www.threads.com/@bingbongaronis/post/DNKYXl8tl92,TEXT_POST,,25,True,False,negative,yes,soda dehydrate your body,,0,False,False,False,4,25,0,0,0,5.5,1,5,negative,1.0,"{np.str_('negative'): 1.0, np.str_('neutral'): 0.0, np.str_('positive'): 0.0}",1.0,0.0,0.0,traditional
17889064251328271,You can stand to be a bit hungrier,bk_chronister,2025-08-10 13:45:48+00:00,https://www.threads.com/@bk_chronister/post/DNLTm6PxrxB,TEXT_POST,,34,True,False,negative,yes,you can stand bit hungri,,0,False,False,False,8,34,0,0,0,3.375,1,13,negative,0.96,"{np.str_('negative'): 0.96, np.str_('neutral'): 0.04, np.str_('positive'): 0.0}",0.96,0.04,0.0,traditional
18045005408317534,Go hungry longer. Run things in a calorie deficit,blackblazee,2025-08-09 21:11:39+00:00,https://www.threads.com/@blackblazee/post/DNJh1liS025,TEXT_POST,,49,True,False,negative,yes,hungry long run thing calorie deficit,,0,False,False,False,9,49,0,0,1,4.555555555555555,2,21,negative,0.94,"{np.str_('negative'): 0.94, np.str_('neutral'): 0.06, np.str_('positive'): 0.0}",0.94,0.06,0.0,traditional
18517805506046196,So you're a homeless engineer who os studying to be an AI Engineer.,blanepakulski,2025-08-10 00:46:26+00:00,https://www.threads.com/@blanepakulski/post/DNJ6aoXRmm3,67,TRUE,67,True,,negative,yes,you homeles engine who study engine,,0,False,False,False,13,67,0,0,1,4.230769230769231,1,0,negative,1.0,"{np.str_('negative'): 1.0, np.str_('neutral'): 0.0, np.str_('positive'): 0.0}",1.0,0.0,0.0,traditional
18088313830782665,Soda is not a good alternative to ARFID or Hyperglycemia. Hyperglycemia is also caused by insufficient food intake. Substituting meals for soda falls into that “insufficient” category,blucru415,2025-08-09 22:18:38+00:00,https://www.threads.com/@blucru415/post/DNJpgLwhb86,183,TRUE,183,True,,negative,yes,soda not good alternative arfid hyperglycemia hyperglycemia also caus insufficient food intake substitut meal for soda fall into that insufficient category,,0,False,False,True,27,183,1,1,2,5.814814814814815,3,22,negative,0.93,"{np.str_('negative'): 0.93, np.str_('neutral'): 0.02, np.str_('positive'): 0.05}",0.93,0.02,0.05,traditional
18373855177176365,Are you this person? Your bio says you are a software engineer. How about don’t post on things you don’t understand,blucru415,2025-08-09 22:19:46+00:00,https://www.threads.com/@blucru415/post/DNJpoawhnjv,115,TRUE,115,True,,negative,yes,are you thi person your bio say you are software engine how about don post thing you don understand,,0,True,False,False,21,115,0,0,2,4.523809523809524,3,22,negative,0.96,"{np.str_('negative'): 0.96, np.str_('neutral'): 0.0, np.str_('positive'): 0.04}",0.96,0.0,0.04,traditional
17896894839260522,"I promise you, you’re not missing out on any meals. If you’re on government assistance you shouldn’t be buying soda period. There’s families that work 40 plus hours a week and are putting things back.",blueeyed_conservative,2025-08-11 00:13:23+00:00,https://www.threads.com/@blueeyed_conservative/post/DNMbbcaOUGU,TEXT_POST,,200,True,False,negative,yes,promise you you not miss out any meal you government assistance you shouldn buy soda period there familie that work plu hour week and are putt thing back,,0,False,False,False,35,200,0,3,4,4.742857142857143,3,0,negative,0.84,"{np.str_('negative'): 0.84, np.str_('neutral'): 0.06, np.str_('positive'): 0.1}",0.84,0.06,0.1,traditional
